source,ID,period,MAIN_BAS,flagged,early_start,early_end,late_start,late_end,early_nyears,late_nyears,mean_shift,season_shift,abs_shape_change,early_shape,early_ratio,early_low10,early_cv,early_zero_delta,early_mean_in,early_concentration,early_trend,early_month1,early_month2,early_month3,early_month4,early_month5,early_month6,early_month7,early_month8,early_month9,early_month10,early_month11,early_month12,late_shape,late_ratio,late_low10,late_cv,late_zero_delta,late_mean_in,late_concentration,late_trend,late_month1,late_month2,late_month3,late_month4,late_month5,late_month6,late_month7,late_month8,late_month9,late_month10,late_month11,late_month12
gap3,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
gap7,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
cars_common_dates,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012735690779385831,0.1418858335042366,0.015098903801406383,0.4474633442800421,0.9521401130346037,0.016163928005500705,4.056050710336622,-0.026006022447303587,14.349338019059182,0.10860876868729939,0.796990969587322,0.02862644468509673,0.07931822173980987,0.13420282754521623,0.12591593921231578,0.15497048871432542,0.1266549017950223,0.02656452696078425,0.02731498134227666,0.051776700624698795,0.12963113622049405,0.06092472168185423,0.054099109478105645,0.46256224808144847,0.9632334439154656,0.009770694580843843,3.1258380306277447,-0.1278751369112815,14.533255422639174,0.11100962859996791,0.18182359166190998,0.040452356944729144,0.06246672095559792,0.12148195437543721,0.14807137001474077,0.1495987192885748,0.1559628317476269,0.04461380785996899,0.0220731678785143,0.02612346649139346,0.05358449369306672,0.10567422652924297,0.06989688422110678
raw_common_dates,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
gap1_common_dates,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
gap3_common_dates,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
gap7_common_dates,7311,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.012358320408035011,0.1448792770168725,0.0010801769098724434,0.49309985791664523,0.9517784720903376,0.015814673752158847,4.32873288534824,-0.02764850807555434,14.353758007117436,0.10804409749016908,0.7970552437938637,0.02828010714670277,0.08064768241874141,0.13467413435157816,0.12472289596511654,0.1557975300050856,0.12532879731842592,0.026664351133050785,0.027017307266059807,0.05540402406227467,0.12595899575464736,0.06094419761057833,0.054559976967738545,0.4941800348265177,0.9633889326388725,0.009771372597625637,3.3003294608813363,-0.13745892661555312,14.532246987951806,0.11090546549266526,0.18186497194666215,0.04077731274289986,0.0625437450112363,0.12168313750855775,0.1499521986888471,0.148134037974165,0.15514774842804363,0.0444646217350295,0.022027456180749666,0.026459304180682434,0.05377271598612339,0.10556017676140642,0.06947754480225889
cars,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016795091542185142,0.040630725158858086,0.02589408935582002,0.13745454750845662,1.005712246827166,0.15012767313362205,0.7271757656173921,0.0,151.30055322833724,0.10046498064382085,-0.45299160294512253,0.058078216582111306,0.05728557323426636,0.07039593601594718,0.08756579006092104,0.1445311414782707,0.17960909913196416,0.08294436649711719,0.04448736164224815,0.05932248573795031,0.07708985735111254,0.07641088811275305,0.062279284155338024,0.16334863686427664,0.9940190882910276,0.14929292454699172,0.8042434022879195,0.0,153.86311889663398,0.10801456976465942,0.47288899698271747,0.05589978713464857,0.05464667009966538,0.06776448359572841,0.08340552961518291,0.14364035868740652,0.20820424927871484,0.09260525084876588,0.04686205230270693,0.04902151348141357,0.06771183213701289,0.07326364564823741,0.056974627170516844
cars,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26716559064649253,0.05583824104602891,0.017691802615917768,0.20520852725963823,0.9978945476022505,0.3253599624368361,0.6950788343308575,0.0,108.95801294814268,0.10266773736836539,0.2515432771990054,0.06822010879993383,0.06582157789059663,0.0799025895989971,0.09227130723526786,0.1431580073412649,0.18714630806782565,0.06832998230406712,0.03585005069149042,0.046043054405072864,0.06902122485503687,0.07564025243870509,0.06859553637174169,0.18751672464372046,1.001452177632477,0.2439238491863416,0.8563315140941108,0.0,142.32713795366465,0.11192389256603835,-0.0617043958149242,0.06116207827640025,0.05785420412183828,0.07451392021447673,0.09105714686227107,0.16540060465250306,0.20634825831491135,0.08252716332111616,0.03604656316214633,0.04255578668454722,0.060822003561472764,0.06459477478182193,0.05711749604649469
raw,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
raw,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap1,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap1,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap3,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap3,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap7,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap7,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
cars_common_dates,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016795091542185142,0.040630725158858086,0.02589408935582002,0.13745454750845662,1.005712246827166,0.15012767313362205,0.7271757656173921,0.0,151.30055322833724,0.10046498064382085,-0.45299160294512253,0.058078216582111306,0.05728557323426636,0.07039593601594718,0.08756579006092104,0.1445311414782707,0.17960909913196416,0.08294436649711719,0.04448736164224815,0.05932248573795031,0.07708985735111254,0.07641088811275305,0.062279284155338024,0.16334863686427664,0.9940190882910276,0.14929292454699172,0.8042434022879195,0.0,153.86311889663398,0.10801456976465942,0.47288899698271747,0.05589978713464857,0.05464667009966538,0.06776448359572841,0.08340552961518291,0.14364035868740652,0.20820424927871484,0.09260525084876588,0.04686205230270693,0.04902151348141357,0.06771183213701289,0.07326364564823741,0.056974627170516844
cars_common_dates,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26716559064649253,0.05583824104602891,0.017691802615917768,0.20520852725963823,0.9978945476022505,0.3253599624368361,0.6950788343308575,0.0,108.95801294814268,0.10266773736836539,0.2515432771990054,0.06822010879993383,0.06582157789059663,0.0799025895989971,0.09227130723526786,0.1431580073412649,0.18714630806782565,0.06832998230406712,0.03585005069149042,0.046043054405072864,0.06902122485503687,0.07564025243870509,0.06859553637174169,0.18751672464372046,1.001452177632477,0.2439238491863416,0.8563315140941108,0.0,142.32713795366465,0.11192389256603835,-0.0617043958149242,0.06116207827640025,0.05785420412183828,0.07451392021447673,0.09105714686227107,0.16540060465250306,0.20634825831491135,0.08252716332111616,0.03604656316214633,0.04255578668454722,0.060822003561472764,0.06459477478182193,0.05711749604649469
raw_common_dates,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
raw_common_dates,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap1_common_dates,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap1_common_dates,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap3_common_dates,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap3_common_dates,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
gap7_common_dates,7313,train,7060047060.0,False,1980,1989,1990,1999,10,10,0.016772098535109074,0.04069421567716461,0.024858161333499745,0.1392726252011918,1.0056922213521087,0.15495033097596506,0.7298366517386095,0.0,151.30396851902546,0.10045316028069358,-0.45322061943039604,0.058104356026673264,0.0574310450448517,0.07038286426771741,0.08788012786308488,0.14538922782796235,0.1790318192703406,0.08215541408344043,0.04452768493324579,0.05948226907190382,0.07714092915319727,0.07641292617338168,0.06206133628420083,0.16413078653469154,0.9940619874638024,0.1503076883382488,0.8067035078716442,0.0,153.86305421686748,0.1079889854293189,0.4729319959754806,0.05584288893591835,0.05466326318111001,0.06787947769530633,0.08368078323102482,0.14447541804690925,0.2077522889455007,0.09184534580841272,0.046811499210278024,0.04908681703221693,0.0678557478267336,0.0732257188479975,0.05688075123859183
gap7_common_dates,7313,test,7060047060.0,False,2000,2009,2010,2019,10,9,0.26718807298086106,0.05569351818344026,0.0175736825793128,0.20539925152870275,0.9978849690321092,0.32719276276520637,0.6966318738840939,0.0,108.9590114973994,0.10264237033596797,0.2514988477382038,0.06822851878522926,0.06590787878907864,0.0799315536343315,0.0924298204302178,0.14409661967155318,0.18643342499229618,0.06760174514575784,0.03583716521693894,0.04619386014981803,0.06920555234621374,0.07559849373033785,0.06853536710822694,0.18782556894938995,1.001441046255519,0.24689239476325733,0.8573915628317867,0.0,142.33164222695467,0.11192070326876792,-0.06174796849285389,0.06125053091402832,0.05783092174797679,0.07466691447570824,0.09140015075278024,0.1662807774422159,0.2057614563353655,0.0815793986658479,0.036040840766557225,0.042645303550557914,0.060985929954257334,0.06453776051402149,0.05702001488068329
