ID,stage,wy,eligible,valid_days,mean_in,mean_out,shape,inflow_volume_available_mcm
938,strict_gap7_utc,2000,True,366,1.1693735150867188,1.510273679417122,0.5674538336842505,36.97839704347826
938,strict_gap7_utc,2001,True,365,1.7639709999999997,1.2551060502283107,0.8724829000482783,55.62858945599999
938,strict_gap7_utc,2002,True,365,1.1372522870756403,1.2000464611872148,1.245636975909389,35.864388125217395
938,strict_gap7_utc,2003,True,365,1.0631163255906293,0.8739343607305935,1.2652023608193526,33.526436443826086
938,strict_gap7_utc,2004,True,366,0.9074032101845251,0.9475191256830603,1.2173748002970002,28.694267273739126
938,strict_gap7_utc,2005,True,365,1.0862432013103038,0.769803082191781,1.1390419078284415,34.255765596521734
938,strict_gap7_utc,2006,True,365,1.2736229366686518,0.964270890410959,1.3515624573198939,40.16497293078261
938,strict_gap7_utc,2007,True,365,2.40743394520548,1.8029688356164384,0.6428149453371348,75.92083689600001
938,strict_gap7_utc,2008,True,366,4.293498861566484,2.3667414617486338,0.7744382757681261,135.7707384
938,strict_gap7_utc,2009,True,365,1.4602933333333334,1.6536817351598176,0.24125237860388732,46.05181056
938,strict_gap7_utc,2010,True,365,1.7894332060750444,1.6167772831050233,0.35529792335714216,56.431565586782604
938,strict_gap7_utc,2011,True,365,1.4651175429819339,1.6613679223744298,0.3767652330031494,46.20394683547827
938,strict_gap7_utc,2012,True,366,1.063770547636018,1.483131375227687,0.6017476155158477,33.638977765565215
938,strict_gap7_utc,2013,True,365,1.1083132650387135,1.0430520547945201,1.0677147072838435,34.95176712626087
938,strict_gap7_utc,2014,True,365,1.951226015683939,1.5444388127853883,0.32952439015855267,61.5338636306087
938,strict_gap7_utc,2015,True,365,2.094158202104427,1.9576187214611873,0.17364379160723387,66.04137306156521
938,strict_gap7_utc,2016,True,366,2.434525273224043,2.6770900500910746,0.18954852061979288,76.98553199999999
938,strict_gap7_utc,2017,True,365,1.434780890410959,1.6287712328767125,0.4318720245765189,45.24725015999999
938,strict_gap7_utc,2018,True,365,1.1776449726027398,0.6830748858447487,0.9266681087777666,37.138211856
938,strict_gap7_utc,2019,False,92,1.3762863949275361,1.2010076992753627,0.41671196669322713,10.939825296
938,CARS,1980,True,366,2.513083832858161,2.1961336384335155,0.8234898210905482,79.46974219617391
