date,raw_inflow,raw_outflow,negative_mask_inflow,negative_mask_outflow,filtered_inflow,filtered_outflow,linear_limit7_inflow,linear_limit7_outflow,negative_mask_utc_inflow,negative_mask_utc_outflow,full_replay_inflow,full_replay_outflow,strict_gap7_utc_inflow,strict_gap7_utc_outflow,CARS_inflow,CARS_outflow
2016-08-28,1.228,3.341,1.228,3.341,1.228,3.341,1.228,3.341,1.1150833333333334,3.341,1.1150833333333334,3.341,1.1150833333333334,3.341,1.1150833333333334,3.341
2016-08-29,1.679,4.134,1.679,4.134,1.679,4.134,1.679,4.134,1.5850416666666667,3.968791666666667,1.5850416666666667,3.968791666666667,1.5850416666666667,3.968791666666667,1.585041666666667,3.968791666666667
2016-08-30,1.275,4.587,1.275,4.587,1.275,4.587,1.275,4.587,1.3591666666666666,4.492624999999999,1.3591666666666666,4.492624999999999,1.3591666666666666,4.492624999999999,1.3591666666666666,4.492625
2016-08-31,1.176,4.474,1.176,4.474,1.176,4.474,1.176,4.474,1.1966249999999998,4.497541666666667,1.1966249999999998,4.497541666666667,1.1966249999999998,4.497541666666667,1.1966249999999998,4.497541666666667
2016-09-01,0.91,3.823,0.91,3.823,0.91,3.823,0.91,3.823,0.9654166666666667,3.958625,0.9654166666666667,3.958625,0.9654166666666667,3.958625,0.9654166666666668,3.958625
2016-09-02,0.605,2.832,0.605,2.832,0.605,2.832,0.605,2.832,0.6685416666666667,3.0384583333333333,0.6685416666666667,3.0384583333333333,0.6685416666666667,3.0384583333333333,0.6685416666666667,3.0384583333333333
2016-09-03,0.893,2.435,0.893,2.435,0.893,2.435,0.893,2.435,0.833,2.517708333333333,0.833,2.517708333333333,0.833,2.517708333333333,0.833,2.517708333333333
2016-09-04,1.422,2.435,1.422,2.435,1.422,2.435,1.422,2.435,1.3117916666666667,2.435,1.3117916666666667,2.435,1.3117916666666667,2.435,1.3117916666666667,2.435
2016-09-05,0.473,1.501,0.473,1.501,0.473,1.501,0.473,1.501,0.6707083333333334,1.6955833333333332,0.6707083333333334,1.6955833333333332,0.6707083333333334,1.6955833333333332,0.6707083333333334,1.6955833333333332
2016-09-06,2.381,0.34,2.381,0.34,2.381,0.34,2.381,0.34,1.9834999999999998,0.581875,1.9834999999999998,0.581875,1.9834999999999998,0.581875,1.9835,0.581875
2016-09-07,0.885,0.028,0.885,0.028,0.885,0.028,0.885,0.028,1.1966666666666665,0.09300000000000004,1.1966666666666665,0.09300000000000004,1.1966666666666665,0.09300000000000004,1.1966666666666663,0.093
2016-09-08,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.020375,0.028,1.020375,0.028,1.020375,0.028,1.020375,0.028
2016-09-09,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028
2016-09-10,0.714,0.028,0.714,0.028,0.714,0.028,0.714,0.028,0.78525,0.028,0.78525,0.028,0.78525,0.028,0.78525,0.028
2016-09-11,0.542,0.028,0.542,0.028,0.542,0.028,0.542,0.028,0.5778333333333333,0.028,0.5778333333333333,0.028,0.5778333333333333,0.028,0.5778333333333334,0.028
2016-09-12,0.714,0.028,0.714,0.028,0.714,0.028,0.714,0.028,0.6781666666666667,0.028,0.6781666666666667,0.028,0.6781666666666667,0.028,0.6781666666666666,0.028
2016-09-13,1.399,0.028,1.399,0.028,1.399,0.028,1.399,0.028,1.2562916666666666,0.028,1.2562916666666666,0.028,1.2562916666666666,0.028,1.2562916666666666,0.028
2016-09-14,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.31362499999999993,0.028,0.31362499999999993,0.028,0.31362499999999993,0.028,0.3136249999999998,0.028
2016-09-15,0.899,0.028,0.899,0.028,0.899,0.028,0.899,0.028,0.7175416666666666,0.028,0.7175416666666666,0.028,0.7175416666666666,0.028,0.7175416666666667,0.028
2016-09-16,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.0232916666666667,0.028,1.0232916666666667,0.028,1.0232916666666667,0.028,1.0232916666666667,0.028
2016-09-17,0.899,0.028,0.899,0.028,0.899,0.028,0.899,0.028,0.9317083333333334,0.028,0.9317083333333334,0.028,0.9317083333333334,0.028,0.9317083333333334,0.028
2016-09-18,1.584,0.028,1.584,0.028,1.584,0.028,1.584,0.028,1.4412916666666666,0.028,1.4412916666666666,0.028,1.4412916666666666,0.028,1.4412916666666666,0.028
2016-09-19,0.899,0.028,0.899,0.028,0.899,0.028,0.899,0.028,1.0417083333333335,0.028,1.0417083333333335,0.028,1.0417083333333335,0.028,1.0417083333333337,0.028
2016-09-20,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.6274583333333333,0.028,0.6274583333333333,0.028,0.6274583333333333,0.028,0.6274583333333333,0.028
2016-09-21,0.899,0.028,0.899,0.028,0.899,0.028,0.899,0.028,0.8275416666666667,0.028,0.8275416666666667,0.028,0.8275416666666667,0.028,0.8275416666666667,0.028
2016-09-22,1.085,0.028,1.085,0.028,1.085,0.028,1.085,0.028,1.04625,0.028,1.04625,0.028,1.04625,0.028,1.04625,0.028
2016-09-23,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.6662083333333333,0.028,0.6662083333333333,0.028,0.6662083333333333,0.028,0.6662083333333333,0.028
2016-09-24,1.256,0.028,1.256,0.028,1.256,0.028,1.256,0.028,1.1101666666666667,0.028,1.1101666666666667,0.028,1.1101666666666667,0.028,1.1101666666666667,0.028
2016-09-25,0.2,0.028,0.2,0.028,0.2,0.028,0.2,0.028,0.42,0.028,0.42,0.028,0.42,0.028,0.42,0.028
2016-09-26,0.385,0.028,0.385,0.028,0.385,0.028,0.385,0.028,0.34645833333333337,0.028,0.34645833333333337,0.028,0.34645833333333337,0.028,0.3464583333333333,0.028
2016-09-27,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.520375,0.028,0.520375,0.028,0.520375,0.028,0.520375,0.028
2016-09-28,0.728,0.028,0.728,0.028,0.728,0.028,0.728,0.028,0.6921666666666667,0.028,0.6921666666666667,0.028,0.6921666666666667,0.028,0.6921666666666666,0.028
2016-09-29,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.5918333333333333,0.028,0.5918333333333333,0.028,0.5918333333333333,0.028,0.5918333333333334,0.028
2016-09-30,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.70325,0.028,0.70325,0.028,0.70325,0.028,0.70325,0.028
2016-10-01,0.728,0.028,0.728,0.028,0.728,0.028,0.728,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028
2016-10-02,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028
2016-10-03,0.728,0.028,0.728,0.028,0.728,0.028,0.728,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028,0.7309166666666667,0.028
2016-10-04,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028,0.7390833333333333,0.028
2016-10-05,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028
2016-10-06,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028
2016-10-07,0.385,0.028,0.385,0.028,0.385,0.028,0.385,0.028,0.459375,0.028,0.459375,0.028,0.459375,0.028,0.459375,0.028
2016-10-08,0.913,0.028,0.913,0.028,0.913,0.028,0.913,0.028,0.803,0.028,0.803,0.028,0.803,0.028,0.8029999999999999,0.028
2016-10-09,0.928,0.028,0.928,0.028,0.928,0.028,0.928,0.028,0.924875,0.028,0.924875,0.028,0.924875,0.028,0.924875,0.028
2016-10-10,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.6335000000000001,0.028,0.6335000000000001,0.028,0.6335000000000001,0.028,0.6335,0.028
2016-10-11,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,0.9969583333333334,0.028,0.9969583333333334,0.028,0.9969583333333334,0.028,0.9969583333333334,0.028
2016-10-12,0.928,0.028,0.928,0.028,0.928,0.028,0.928,0.028,0.9665416666666667,0.028,0.9665416666666667,0.028,0.9665416666666667,0.028,0.9665416666666669,0.028
2016-10-13,0.556,0.028,0.556,0.028,0.556,0.028,0.556,0.028,0.6335000000000001,0.028,0.6335000000000001,0.028,0.6335000000000001,0.028,0.6335,0.028
2016-10-14,0.928,0.028,0.928,0.028,0.928,0.028,0.928,0.028,0.8505,0.028,0.8505,0.028,0.8505,0.028,0.8505,0.028
2016-10-15,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,1.0744583333333333,0.028,1.0744583333333333,0.028,1.0744583333333333,0.028,1.0744583333333333,0.028
2016-10-16,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028
2016-10-17,1.299,0.028,1.299,0.028,1.299,0.028,1.299,0.028,1.2602499999999999,0.028,1.2602499999999999,0.028,1.2602499999999999,0.028,1.26025,0.028
2016-10-18,0.928,0.028,0.928,0.028,0.928,0.028,0.928,0.028,1.0052916666666667,0.028,1.0052916666666667,0.028,1.0052916666666667,0.028,1.0052916666666667,0.028
2016-10-19,0.942,0.028,0.942,0.028,0.942,0.028,0.942,0.028,0.9390833333333333,0.028,0.9390833333333333,0.028,0.9390833333333333,0.028,0.9390833333333332,0.028
2016-10-20,0.4,0.028,0.4,0.028,0.4,0.028,0.4,0.028,0.5129166666666667,0.028,0.5129166666666667,0.028,0.5129166666666667,0.028,0.5129166666666667,0.028
2016-10-21,1.113,0.028,1.113,0.028,1.113,0.028,1.113,0.028,0.9644583333333334,0.028,0.9644583333333334,0.028,0.9644583333333334,0.028,0.9644583333333334,0.028
2016-10-22,0.571,0.028,0.571,0.028,0.571,0.028,0.571,0.028,0.6839166666666666,0.028,0.6839166666666666,0.028,0.6839166666666666,0.028,0.6839166666666666,0.028
2016-10-23,0.756,0.028,0.756,0.028,0.756,0.028,0.756,0.028,0.7174583333333333,0.028,0.7174583333333333,0.028,0.7174583333333333,0.028,0.7174583333333333,0.028
2016-10-24,1.313,0.028,1.313,0.028,1.313,0.028,1.313,0.028,1.1969583333333333,0.028,1.1969583333333333,0.028,1.1969583333333333,0.028,1.1969583333333331,0.028
2016-10-25,0.942,0.028,0.942,0.028,0.942,0.028,0.942,0.028,1.0192916666666667,0.028,1.0192916666666667,0.028,1.0192916666666667,0.028,1.0192916666666667,0.028
2016-10-26,1.327,0.028,1.327,0.028,1.327,0.028,1.327,0.028,1.2467916666666667,0.028,1.2467916666666667,0.028,1.2467916666666667,0.028,1.2467916666666667,0.028
2016-10-27,0.756,0.028,0.756,0.028,0.756,0.028,0.756,0.028,0.8749583333333333,0.028,0.8749583333333333,0.028,0.8749583333333333,0.028,0.8749583333333333,0.028
2016-10-28,0.942,0.028,0.942,0.028,0.942,0.028,0.942,0.028,0.90325,0.028,0.90325,0.028,0.90325,0.028,0.90325,0.028
2016-10-29,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.9530833333333333,0.028,0.9530833333333333,0.028,0.9530833333333333,0.028,0.9530833333333332,0.028
2016-10-30,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028
2016-10-31,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028,1.1032499999999998,0.028,1.1032499999999998,0.028,1.1032499999999998,0.028,1.1032499999999998,0.028
2016-11-01,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028,1.142,0.028
2016-11-02,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.9947499999999999,0.028,0.9947499999999999,0.028,0.9947499999999999,0.028,0.99475,0.028
2016-11-03,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028,0.956,0.028
2016-11-04,0.771,0.028,0.771,0.028,0.771,0.028,0.771,0.028,0.8095416666666667,0.028,0.8095416666666667,0.028,0.8095416666666667,0.028,0.8095416666666667,0.028
2016-11-05,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028,1.3695,0.028,1.3695,0.028,1.3695,0.028,1.3695,0.028
2016-11-06,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028,1.527,0.028
2016-11-07,1.542,0.028,1.542,0.028,1.542,0.028,1.542,0.028,1.5384,0.028,1.5384,0.028,1.5384,0.028,1.5384,0.028
2016-11-08,1.342,0.028,1.342,0.028,1.342,0.028,1.342,0.028,1.3920000000000001,0.028,1.3920000000000001,0.028,1.3920000000000001,0.028,1.392,0.028
2016-11-09,0.971,0.028,0.971,0.028,0.971,0.028,0.971,0.028,1.06375,0.028,1.06375,0.028,1.06375,0.028,1.06375,0.028
2016-11-10,1.156,0.028,1.156,0.028,1.156,0.028,1.156,0.028,1.10975,0.028,1.10975,0.028,1.10975,0.028,1.10975,0.028
2016-11-11,1.17,0.028,1.17,0.028,1.17,0.028,1.17,0.028,1.1664999999999999,0.028,1.1664999999999999,0.028,1.1664999999999999,0.028,1.1665,0.028
2016-11-12,0.985,0.028,0.985,0.028,0.985,0.028,0.985,0.028,1.03125,0.028,1.03125,0.028,1.03125,0.028,1.03125,0.028
2016-11-13,0.971,0.028,0.971,0.028,0.971,0.028,0.971,0.028,0.9744999999999999,0.028,0.9744999999999999,0.028,0.9744999999999999,0.028,0.9745,0.028
2016-11-14,0.985,0.028,0.985,0.028,0.985,0.028,0.985,0.028,0.9815,0.028,0.9815,0.028,0.9815,0.028,0.9815,0.028
2016-11-15,0.971,0.028,0.971,0.028,0.971,0.028,0.971,0.028,0.9744999999999999,0.028,0.9744999999999999,0.028,0.9744999999999999,0.028,0.9745,0.028
2016-11-16,1.185,0.028,1.185,0.028,1.185,0.028,1.185,0.028,1.1315,0.028,1.1315,0.028,1.1315,0.028,1.1315,0.028
2016-11-17,1.556,0.028,1.556,0.028,1.556,0.028,1.556,0.028,1.4632500000000002,0.028,1.4632500000000002,0.028,1.4632500000000002,0.028,1.46325,0.028
2016-11-18,2.141,0.028,2.141,0.028,2.141,0.028,2.141,0.028,1.99475,0.028,1.99475,0.028,1.99475,0.028,1.99475,0.028
2016-11-19,0.414,0.028,0.414,0.028,0.414,0.028,0.414,0.028,0.8457499999999999,0.028,0.8457499999999999,0.028,0.8457499999999999,0.028,0.84575,0.028
2016-11-20,0.599,0.028,0.599,0.028,0.599,0.028,0.599,0.028,0.55275,0.028,0.55275,0.028,0.55275,0.028,0.55275,0.028
2016-11-21,0.614,0.028,0.614,0.028,0.614,0.028,0.614,0.028,0.61025,0.028,0.61025,0.028,0.61025,0.028,0.61025,0.028
2016-11-22,1.57,0.028,1.57,0.028,1.57,0.028,1.57,0.028,1.331,0.028,1.331,0.028,1.331,0.028,1.331,0.028
2016-11-23,1.185,0.028,1.185,0.028,1.185,0.028,1.185,0.028,1.28125,0.028,1.28125,0.028,1.28125,0.028,1.28125,0.028
2016-11-24,1.385,0.028,1.385,0.028,1.385,0.028,1.385,0.028,1.335,0.028,1.335,0.028,1.335,0.028,1.335,0.028
2016-11-25,1.199,0.028,1.199,0.028,1.199,0.028,1.199,0.028,1.2455,0.028,1.2455,0.028,1.2455,0.028,1.2455,0.028
2016-11-26,1.385,0.028,1.385,0.028,1.385,0.028,1.385,0.028,1.3385,0.028,1.3385,0.028,1.3385,0.028,1.3385,0.028
2016-11-27,1.399,0.028,1.399,0.028,1.399,0.028,1.399,0.028,1.3955,0.028,1.3955,0.028,1.3955,0.028,1.3955,0.028
2016-11-28,1.199,0.028,1.199,0.028,1.199,0.028,1.199,0.028,1.249,0.028,1.249,0.028,1.249,0.028,1.249,0.028
2016-11-29,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.0594999999999999,0.028,1.0594999999999999,0.028,1.0594999999999999,0.028,1.0595,0.028
2016-11-30,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028
2016-12-01,0.999,0.028,0.999,0.028,0.999,0.028,0.999,0.028,1.0025,0.028,1.0025,0.028,1.0025,0.028,1.0025,0.028
2016-12-02,1.013,0.028,1.013,0.028,1.013,0.028,1.013,0.028,1.0094999999999998,0.028,1.0094999999999998,0.028,1.0094999999999998,0.028,1.0094999999999998,0.028
2016-12-03,1.413,0.028,1.413,0.028,1.413,0.028,1.413,0.028,1.313,0.028,1.313,0.028,1.313,0.028,1.313,0.028
2016-12-04,1.627,0.028,1.627,0.028,1.627,0.028,1.627,0.028,1.5735,0.028,1.5735,0.028,1.5735,0.028,1.5735,0.028
2016-12-05,1.813,0.028,1.813,0.028,1.813,0.028,1.813,0.028,1.7665,0.028,1.7665,0.028,1.7665,0.028,1.7665,0.028
2016-12-06,1.427,0.028,1.427,0.028,1.427,0.028,1.427,0.028,1.5235,0.028,1.5235,0.028,1.5235,0.028,1.5235,0.028
2016-12-07,1.827,0.028,1.827,0.028,1.827,0.028,1.827,0.028,1.7269999999999999,0.028,1.7269999999999999,0.028,1.7269999999999999,0.028,1.727,0.028
2016-12-08,1.627,0.028,1.627,0.028,1.627,0.028,1.627,0.028,1.677,0.028,1.677,0.028,1.677,0.028,1.677,0.028
2016-12-09,1.042,0.028,1.042,0.028,1.042,0.028,1.042,0.028,1.18825,0.028,1.18825,0.028,1.18825,0.028,1.18825,0.028
2016-12-10,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028,1.492,0.028,1.492,0.028,1.492,0.028,1.492,0.028
2016-12-11,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028,1.642,0.028
2016-12-12,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028,1.8025,0.028,1.8025,0.028,1.8025,0.028,1.8025,0.028
2016-12-13,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028,1.856,0.028
2016-12-14,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028,1.556,0.028,1.556,0.028,1.556,0.028,1.556,0.028
2016-12-15,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028,1.456,0.028
2016-12-16,1.656,0.028,1.656,0.028,1.656,0.028,1.656,0.028,1.6059999999999999,0.028,1.6059999999999999,0.028,1.6059999999999999,0.028,1.606,0.028
2016-12-17,1.27,0.028,1.27,0.028,1.27,0.028,1.27,0.028,1.3665,0.028,1.3665,0.028,1.3665,0.028,1.3665,0.028
2016-12-18,1.256,0.028,1.256,0.028,1.256,0.028,1.256,0.028,1.2595,0.028,1.2595,0.028,1.2595,0.028,1.2595,0.028
2016-12-19,1.67,0.028,1.67,0.028,1.67,0.028,1.67,0.028,1.5665,0.028,1.5665,0.028,1.5665,0.028,1.5665,0.028
2016-12-20,1.056,0.028,1.056,0.028,1.056,0.028,1.056,0.028,1.2095,0.028,1.2095,0.028,1.2095,0.028,1.2095,0.028
2016-12-21,1.485,0.028,1.485,0.028,1.485,0.028,1.485,0.028,1.37775,0.028,1.37775,0.028,1.37775,0.028,1.37775,0.028
2016-12-22,1.884,0.028,1.884,0.028,1.884,0.028,1.884,0.028,1.78425,0.028,1.78425,0.028,1.78425,0.028,1.78425,0.028
2016-12-23,2.527,0.028,2.527,0.028,2.527,0.028,2.527,0.028,2.36625,0.028,2.36625,0.028,2.36625,0.028,2.36625,0.028
2016-12-24,2.327,0.028,2.327,0.028,2.327,0.028,2.327,0.028,2.377,0.028,2.377,0.028,2.377,0.028,2.377,0.028
2016-12-25,2.341,0.028,2.341,0.028,2.341,0.028,2.341,0.028,2.3375000000000004,0.028,2.3375000000000004,0.028,2.3375000000000004,0.028,2.3375000000000004,0.028
2016-12-26,3.426,0.028,3.426,0.028,3.426,0.028,3.426,0.028,3.15475,0.028,3.15475,0.028,3.15475,0.028,3.15475,0.028
2016-12-27,2.384,0.028,2.384,0.028,2.384,0.028,2.384,0.028,2.6445,0.028,2.6445,0.028,2.6445,0.028,2.6445,0.028
2016-12-28,2.398,0.028,2.398,0.028,2.398,0.028,2.398,0.028,2.3945000000000003,0.028,2.3945000000000003,0.028,2.3945000000000003,0.028,2.3945,0.028
2016-12-29,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028,2.41975,0.028,2.41975,0.028,2.41975,0.028,2.41975,0.028
2016-12-30,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028,2.427,0.028
2016-12-31,2.455,0.028,2.455,0.028,2.455,0.028,2.455,0.028,2.448,0.028,2.448,0.028,2.448,0.028,2.448,0.028
2017-01-01,2.47,0.028,2.47,0.028,2.47,0.028,2.47,0.028,2.46625,0.028,2.46625,0.028,2.46625,0.028,2.46625,0.028
2017-01-02,2.484,0.028,2.484,0.028,2.484,0.028,2.484,0.028,2.4805,0.028,2.4805,0.028,2.4805,0.028,2.4805,0.028
2017-01-03,2.498,0.028,2.498,0.028,2.498,0.028,2.498,0.028,2.4945000000000004,0.028,2.4945000000000004,0.028,2.4945000000000004,0.028,2.4945000000000004,0.028
2017-01-04,2.513,0.028,2.513,0.028,2.513,0.028,2.513,0.028,2.5092499999999998,0.028,2.5092499999999998,0.028,2.5092499999999998,0.028,2.50925,0.028
2017-01-05,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028,2.534,0.028,2.534,0.028,2.534,0.028,2.534,0.028
2017-01-06,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028,2.541,0.028
2017-01-07,2.569,0.028,2.569,0.028,2.569,0.028,2.569,0.028,2.562,0.028,2.562,0.028,2.562,0.028,2.562,0.028
2017-01-08,2.584,0.028,2.584,0.028,2.584,0.028,2.584,0.028,2.58025,0.028,2.58025,0.028,2.58025,0.028,2.58025,0.028
2017-01-09,2.598,0.028,2.598,0.028,2.598,0.028,2.598,0.028,2.5945,0.028,2.5945,0.028,2.5945,0.028,2.5945,0.028
2017-01-10,2.612,0.028,2.612,0.028,2.612,0.028,2.612,0.028,2.6085000000000003,0.028,2.6085000000000003,0.028,2.6085000000000003,0.028,2.6085000000000003,0.028
2017-01-11,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028,1.56275,0.028,1.56275,0.028,1.56275,0.028,1.56275,0.028
2017-01-12,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028,1.213,0.028
2017-01-13,0.742,0.028,0.742,0.028,0.742,0.028,0.742,0.028,0.85975,0.028,0.85975,0.028,0.85975,0.028,0.85975,0.028
2017-01-14,2.413,0.028,2.413,0.028,2.413,0.028,2.413,0.028,1.9952499999999997,0.028,1.9952499999999997,0.028,1.9952499999999997,0.028,1.9952499999999995,0.028
2017-01-15,3.141,0.028,3.141,0.028,3.141,0.028,3.141,0.028,2.959,0.028,2.959,0.028,2.959,0.028,2.959,0.028
2017-01-16,3.897,0.028,3.897,0.028,3.897,0.028,3.897,0.028,3.7079999999999997,0.028,3.7079999999999997,0.028,3.7079999999999997,0.028,3.708,0.028
2017-01-17,2.227,0.028,2.227,0.028,2.227,0.028,2.227,0.028,2.6445,0.028,2.6445,0.028,2.6445,0.028,2.6445,0.028
2017-01-18,3.455,0.028,3.455,0.028,3.455,0.028,3.455,0.028,3.148,0.028,3.148,0.028,3.148,0.028,3.148,0.028
2017-01-19,2.498,0.028,2.498,0.028,2.498,0.028,2.498,0.028,2.7372500000000004,0.028,2.7372500000000004,0.028,2.7372500000000004,0.028,2.7372500000000004,0.028
2017-01-20,2.755,0.028,2.755,0.028,2.755,0.028,2.755,0.028,2.69075,0.028,2.69075,0.028,2.69075,0.028,2.69075,0.028
2017-01-21,2.769,0.028,2.769,0.028,2.769,0.028,2.769,0.028,2.7655000000000003,0.028,2.7655000000000003,0.028,2.7655000000000003,0.028,2.7655000000000003,0.028
2017-01-22,2.798,0.028,2.798,0.028,2.798,0.028,2.798,0.028,2.79075,0.028,2.79075,0.028,2.79075,0.028,2.79075,0.028
2017-01-23,3.055,0.028,3.055,0.028,3.055,0.028,3.055,0.028,2.9907500000000002,0.028,2.9907500000000002,0.028,2.9907500000000002,0.028,2.99075,0.028
2017-01-24,2.877,0.85,2.877,0.85,2.877,0.85,2.877,0.85,2.9215,0.6445,2.9215,0.6445,2.9215,0.6445,2.9215,0.6445
2017-01-25,3.01,1.982,3.01,1.982,3.01,1.982,3.01,1.982,2.9767499999999996,1.699,2.9767499999999996,1.699,2.9767499999999996,1.699,2.97675,1.699
2017-01-26,2.496,1.982,2.496,1.982,2.496,1.982,2.496,1.982,2.6245,1.982,2.6245,1.982,2.6245,1.982,2.6245,1.982
2017-01-27,2.482,1.982,2.482,1.982,2.482,1.982,2.482,1.982,2.4855,1.982,2.4855,1.982,2.4855,1.982,2.4855,1.982
2017-01-28,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.2555,2.1305,2.2555,2.1305,2.2555,2.1305,2.2555,2.1305
2017-01-29,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.3735,2.18,2.3735,2.18,2.3735,2.18,2.3735,2.18
2017-01-30,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.2445000000000004,2.18,2.2445000000000004,2.18,2.2445000000000004,2.18,2.2445000000000004,2.18
2017-01-31,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.3735,2.18,2.3735,2.18,2.3735,2.18,2.3735,2.18
2017-02-01,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18
2017-02-02,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18
2017-02-03,2.951,2.18,2.951,2.18,2.951,2.18,2.951,2.18,2.82275,2.18,2.82275,2.18,2.82275,2.18,2.82275,2.18
2017-02-04,2.694,2.18,2.694,2.18,2.694,2.18,2.694,2.18,2.75825,2.18,2.75825,2.18,2.75825,2.18,2.75825,2.18
2017-02-05,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.5020000000000002,2.18,2.5020000000000002,2.18,2.5020000000000002,2.18,2.502,2.18
2017-02-06,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18,2.438,2.18
2017-02-07,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.52,2.4995,2.435,2.4995,2.435,2.4995,2.435,2.4995,2.435
2017-02-08,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549,2.7345,2.54175,2.7345,2.54175,2.7345,2.54175,2.7345,2.54175
2017-02-09,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549,2.806,2.549
2017-02-10,2.061,2.832,2.061,2.832,2.061,2.832,2.061,2.832,2.24725,2.76125,2.24725,2.76125,2.24725,2.76125,2.24725,2.76125
2017-02-11,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832,2.25375,2.832,2.25375,2.832,2.25375,2.832,2.25375,2.832
2017-02-12,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832,2.318,2.832
2017-02-13,2.061,2.832,2.061,2.832,2.061,2.832,2.061,2.832,2.12525,2.832,2.12525,2.832,2.12525,2.832,2.12525,2.832
